name,role,component,layer,dtype,shape,params
model.vision_tower.encoder.layers.14.self_attn.q_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_max,vision,14.0,BF16,(),1
model.vision_tower.encoder.layers.14.self_attn.q_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_min,vision,14.0,BF16,(),1
model.vision_tower.encoder.layers.14.self_attn.q_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.q_proj.linear.weight,vision,14.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.14.self_attn.q_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_max,vision,14.0,BF16,(),1
model.vision_tower.encoder.layers.14.self_attn.q_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_min,vision,14.0,BF16,(),1
model.vision_tower.encoder.layers.14.self_attn.v_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_max,vision,14.0,BF16,(),1
model.vision_tower.encoder.layers.14.self_attn.v_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_min,vision,14.0,BF16,(),1
model.vision_tower.encoder.layers.14.self_attn.v_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.v_proj.linear.weight,vision,14.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.14.self_attn.v_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_max,vision,14.0,BF16,(),1
model.vision_tower.encoder.layers.14.self_attn.v_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_min,vision,14.0,BF16,(),1
model.vision_tower.encoder.layers.15.input_layernorm.weight,model.vision_tower.encoder.layers.N.input_layernorm.weight,vision,15.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.15.mlp.down_proj.input_max,model.vision_tower.encoder.layers.N.mlp.down_proj.input_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.down_proj.input_min,model.vision_tower.encoder.layers.N.mlp.down_proj.input_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.down_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.down_proj.linear.weight,vision,15.0,BF16,"(768, 3072)",2359296
model.vision_tower.encoder.layers.15.mlp.down_proj.output_max,model.vision_tower.encoder.layers.N.mlp.down_proj.output_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.down_proj.output_min,model.vision_tower.encoder.layers.N.mlp.down_proj.output_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.gate_proj.input_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.gate_proj.input_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.gate_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.gate_proj.linear.weight,vision,15.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.15.mlp.gate_proj.output_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.gate_proj.output_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.up_proj.input_max,model.vision_tower.encoder.layers.N.mlp.up_proj.input_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.up_proj.input_min,model.vision_tower.encoder.layers.N.mlp.up_proj.input_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.up_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.up_proj.linear.weight,vision,15.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.15.mlp.up_proj.output_max,model.vision_tower.encoder.layers.N.mlp.up_proj.output_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.mlp.up_proj.output_min,model.vision_tower.encoder.layers.N.mlp.up_proj.output_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.post_attention_layernorm.weight,model.vision_tower.encoder.layers.N.post_attention_layernorm.weight,vision,15.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.15.post_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.post_feedforward_layernorm.weight,vision,15.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.15.pre_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.pre_feedforward_layernorm.weight,vision,15.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.15.self_attn.k_norm.weight,model.vision_tower.encoder.layers.N.self_attn.k_norm.weight,vision,15.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.15.self_attn.k_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.k_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.k_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.k_proj.linear.weight,vision,15.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.15.self_attn.k_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.k_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.o_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.o_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.o_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.o_proj.linear.weight,vision,15.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.15.self_attn.o_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.o_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.q_norm.weight,model.vision_tower.encoder.layers.N.self_attn.q_norm.weight,vision,15.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.15.self_attn.q_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.q_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.q_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.q_proj.linear.weight,vision,15.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.15.self_attn.q_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.q_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.v_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.v_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.v_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.v_proj.linear.weight,vision,15.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.15.self_attn.v_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_max,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.15.self_attn.v_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_min,vision,15.0,BF16,(),1
model.vision_tower.encoder.layers.2.input_layernorm.weight,model.vision_tower.encoder.layers.N.input_layernorm.weight,vision,2.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.2.mlp.down_proj.input_max,model.vision_tower.encoder.layers.N.mlp.down_proj.input_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.down_proj.input_min,model.vision_tower.encoder.layers.N.mlp.down_proj.input_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.down_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.down_proj.linear.weight,vision,2.0,BF16,"(768, 3072)",2359296
model.vision_tower.encoder.layers.2.mlp.down_proj.output_max,model.vision_tower.encoder.layers.N.mlp.down_proj.output_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.down_proj.output_min,model.vision_tower.encoder.layers.N.mlp.down_proj.output_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.gate_proj.input_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.gate_proj.input_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.gate_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.gate_proj.linear.weight,vision,2.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.2.mlp.gate_proj.output_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.gate_proj.output_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.up_proj.input_max,model.vision_tower.encoder.layers.N.mlp.up_proj.input_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.up_proj.input_min,model.vision_tower.encoder.layers.N.mlp.up_proj.input_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.up_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.up_proj.linear.weight,vision,2.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.2.mlp.up_proj.output_max,model.vision_tower.encoder.layers.N.mlp.up_proj.output_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.mlp.up_proj.output_min,model.vision_tower.encoder.layers.N.mlp.up_proj.output_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.post_attention_layernorm.weight,model.vision_tower.encoder.layers.N.post_attention_layernorm.weight,vision,2.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.2.post_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.post_feedforward_layernorm.weight,vision,2.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.2.pre_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.pre_feedforward_layernorm.weight,vision,2.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.2.self_attn.k_norm.weight,model.vision_tower.encoder.layers.N.self_attn.k_norm.weight,vision,2.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.2.self_attn.k_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.k_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.k_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.k_proj.linear.weight,vision,2.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.2.self_attn.k_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.k_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.o_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.o_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.o_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.o_proj.linear.weight,vision,2.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.2.self_attn.o_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.o_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.q_norm.weight,model.vision_tower.encoder.layers.N.self_attn.q_norm.weight,vision,2.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.2.self_attn.q_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.q_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.q_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.q_proj.linear.weight,vision,2.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.2.self_attn.q_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.q_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.v_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.v_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.v_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.v_proj.linear.weight,vision,2.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.2.self_attn.v_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_max,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.2.self_attn.v_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_min,vision,2.0,BF16,(),1
model.vision_tower.encoder.layers.3.input_layernorm.weight,model.vision_tower.encoder.layers.N.input_layernorm.weight,vision,3.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.3.mlp.down_proj.input_max,model.vision_tower.encoder.layers.N.mlp.down_proj.input_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.down_proj.input_min,model.vision_tower.encoder.layers.N.mlp.down_proj.input_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.down_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.down_proj.linear.weight,vision,3.0,BF16,"(768, 3072)",2359296
model.vision_tower.encoder.layers.3.mlp.down_proj.output_max,model.vision_tower.encoder.layers.N.mlp.down_proj.output_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.down_proj.output_min,model.vision_tower.encoder.layers.N.mlp.down_proj.output_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.gate_proj.input_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.gate_proj.input_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.gate_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.gate_proj.linear.weight,vision,3.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.3.mlp.gate_proj.output_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.gate_proj.output_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.up_proj.input_max,model.vision_tower.encoder.layers.N.mlp.up_proj.input_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.up_proj.input_min,model.vision_tower.encoder.layers.N.mlp.up_proj.input_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.up_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.up_proj.linear.weight,vision,3.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.3.mlp.up_proj.output_max,model.vision_tower.encoder.layers.N.mlp.up_proj.output_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.mlp.up_proj.output_min,model.vision_tower.encoder.layers.N.mlp.up_proj.output_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.post_attention_layernorm.weight,model.vision_tower.encoder.layers.N.post_attention_layernorm.weight,vision,3.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.3.post_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.post_feedforward_layernorm.weight,vision,3.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.3.pre_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.pre_feedforward_layernorm.weight,vision,3.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.3.self_attn.k_norm.weight,model.vision_tower.encoder.layers.N.self_attn.k_norm.weight,vision,3.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.3.self_attn.k_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.k_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.k_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.k_proj.linear.weight,vision,3.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.3.self_attn.k_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.k_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.o_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.o_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.o_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.o_proj.linear.weight,vision,3.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.3.self_attn.o_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.o_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.q_norm.weight,model.vision_tower.encoder.layers.N.self_attn.q_norm.weight,vision,3.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.3.self_attn.q_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.q_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.q_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.q_proj.linear.weight,vision,3.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.3.self_attn.q_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.q_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.v_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.v_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.v_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.v_proj.linear.weight,vision,3.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.3.self_attn.v_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_max,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.3.self_attn.v_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_min,vision,3.0,BF16,(),1
model.vision_tower.encoder.layers.4.input_layernorm.weight,model.vision_tower.encoder.layers.N.input_layernorm.weight,vision,4.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.4.mlp.down_proj.input_max,model.vision_tower.encoder.layers.N.mlp.down_proj.input_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.down_proj.input_min,model.vision_tower.encoder.layers.N.mlp.down_proj.input_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.down_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.down_proj.linear.weight,vision,4.0,BF16,"(768, 3072)",2359296
model.vision_tower.encoder.layers.4.mlp.down_proj.output_max,model.vision_tower.encoder.layers.N.mlp.down_proj.output_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.down_proj.output_min,model.vision_tower.encoder.layers.N.mlp.down_proj.output_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.gate_proj.input_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.gate_proj.input_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.input_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.gate_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.gate_proj.linear.weight,vision,4.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.4.mlp.gate_proj.output_max,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.gate_proj.output_min,model.vision_tower.encoder.layers.N.mlp.gate_proj.output_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.up_proj.input_max,model.vision_tower.encoder.layers.N.mlp.up_proj.input_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.up_proj.input_min,model.vision_tower.encoder.layers.N.mlp.up_proj.input_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.up_proj.linear.weight,model.vision_tower.encoder.layers.N.mlp.up_proj.linear.weight,vision,4.0,BF16,"(3072, 768)",2359296
model.vision_tower.encoder.layers.4.mlp.up_proj.output_max,model.vision_tower.encoder.layers.N.mlp.up_proj.output_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.mlp.up_proj.output_min,model.vision_tower.encoder.layers.N.mlp.up_proj.output_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.post_attention_layernorm.weight,model.vision_tower.encoder.layers.N.post_attention_layernorm.weight,vision,4.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.4.post_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.post_feedforward_layernorm.weight,vision,4.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.4.pre_feedforward_layernorm.weight,model.vision_tower.encoder.layers.N.pre_feedforward_layernorm.weight,vision,4.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.4.self_attn.k_norm.weight,model.vision_tower.encoder.layers.N.self_attn.k_norm.weight,vision,4.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.4.self_attn.k_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.k_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.input_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.k_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.k_proj.linear.weight,vision,4.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.4.self_attn.k_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.k_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.k_proj.output_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.o_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.o_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.input_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.o_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.o_proj.linear.weight,vision,4.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.4.self_attn.o_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.o_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.o_proj.output_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.q_norm.weight,model.vision_tower.encoder.layers.N.self_attn.q_norm.weight,vision,4.0,BF16,"(64,)",64
model.vision_tower.encoder.layers.4.self_attn.q_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.q_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.input_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.q_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.q_proj.linear.weight,vision,4.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.4.self_attn.q_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.q_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.q_proj.output_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.v_proj.input_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.v_proj.input_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.input_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.v_proj.linear.weight,model.vision_tower.encoder.layers.N.self_attn.v_proj.linear.weight,vision,4.0,BF16,"(768, 768)",589824
model.vision_tower.encoder.layers.4.self_attn.v_proj.output_max,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_max,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.4.self_attn.v_proj.output_min,model.vision_tower.encoder.layers.N.self_attn.v_proj.output_min,vision,4.0,BF16,(),1
model.vision_tower.encoder.layers.5.input_layernorm.weight,model.vision_tower.encoder.layers.N.input_layernorm.weight,vision,5.0,BF16,"(768,)",768
model.vision_tower.encoder.layers.5.mlp.down_proj.input_max,model.vision_tower.encoder.layers.N.mlp.down_proj.input_max,vision,5.0,BF16,(),1
model.vision_tower.encoder.layers.5.mlp.down_proj.input_min,model.vision_tower.encoder.layers.N.mlp.down_proj.input_min,vision,5.0,BF16,(),1
